ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability
org.primordion.xholon.base.Xholon.performVoidActivity,0,0,0,0,0,0,0,0,0,2.72
org.primordion.xholon.base.Message.getData,0,0,0,0,0,0,0,0,0,3.0864174621226885
ec.gp.GPTree.clone,0,0,0,0,0,0,0,0,0,1.2366264214672824
org.primordion.xholon.base.StateMachineEntity.notifyActiveSubStates,0,0,0,0,0,0,0,0,0,0.9166792545842113
org.primordion.xholon.xmiapps.XhTestFsmHistory.act,0,0,0,0,0,0,0,0,0,1.6008377970974939
org.primordion.xholon.io.AbstractNetworkViewerJung.createGraph,0,0,0,0,0,0,0,0,0,1.6652641370689012
org.primordion.xholon.tutorials.StupidModel.BugStupidModel10.act,0,0,0,0,1,0,0,0,0,3.1185030242130303
org.primordion.xholon.xmiapps.AppTestFsmOrthogonal.main,0,0,0,0,0,0,0,0,0,0.0
org.primordion.xholon.base.Xholon.insertFirstChild,0,0,0,0,0,0,0,0,0,3.6899999999999995
org.primordion.cellontro.io.vrml.CellLocations.CellLocations,0,0,0,0,0,0,0,0,0,0.49088110441573474
org.primordion.xholon.base.XholonClass.printNode,0,0,0,0,0,0,0,0,0,2.86
org.primordion.xholon.samples.App09SpatialGames.main,0,0,0,0,0,0,0,0,0,0.0
org.primordion.xholon.tutorials.StupidModel.AppStupidModel8.setMaxConsumptionRate,0,0,0,0,1,0,0,0,0,2.6133333333333333
org.primordion.ealontro.app.XhTutorial4.initialize,0,0,0,0,0,0,0,0,0,1.3249222305170096
org.primordion.xholon.io.Xholon2Scxml.initialize,0,0,0,0,0,0,0,0,0,2.5976133110454374
org.primordion.xholon.base.XPath.searchForClosestNeighbors,0,0,0,0,0,0,0,0,0,1.8900708565580817
org.primordion.xholon.samples.Xh09SpatialGames.preAct,0,0,0,0,0,0,0,0,0,1.0475827001878715
org.primordion.ealontro.app.AppEcjTutorial4.main,0,0,0,0,0,0,0,0,0,0.0
org.primordion.user.app.TurtleExample1.actTurtle,0,0,0,0,0,0,0,0,0,0.9384941873835672
org.primordion.xholon.xmiapps.XhHelloWorldTutorial_plus.processReceivedMessage,0,0,0,0,0,0,0,0,0,2.0
org.primordion.xholon.base.StateMachineEntity.clearActiveSubState,0,0,0,0,0,0,0,0,0,1.1012708151169475
org.primordion.ealontro.app.XhAntForaging.getPheromoneLevel,0,0,0,0,0,0,0,0,0,1.8944950887835716
org.primordion.xholon.io.AbstractChartViewer.setXRange,0,0,0,0,0,0,0,0,0,1.3411066861542313
org.primordion.xholon.app.GridViewerDetails.invokeDataPlotter,0,0,0,0,0,0,0,0,0,2.3309755375701884
org.primordion.xholon.tutorials.StupidModel.HabitatCellStupidModel8.setVal,0,0,0,0,0,0,0,0,0,1.5464670730125436
org.primordion.xholon.io.Xmi2Xholon.setXholonJarPath,0,0,0,0,0,0,0,0,0,3.1366666666666667
org.primordion.cellontro.app.sbml.XhGlyHunThouBilayer.setNumModifiers,0,0,0,0,1,0,0,0,0,0.0
