ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability,Lines
com.eviware.soapui.impl.wsdl.submit.filters.RemoveEmptyContentRequestFilter.removeEmptyContent,0,0,0,0,0,0,0,0,0,2.3830359102693635,29
com.eviware.soapui.impl.wsdl.support.wss.entries.AddEncryptionEntry.load,0,0,0,0,0,0,0,0,0,1.8402823992098274,9
com.eviware.soapui.support.DocumentListenerAdapter.insertUpdate,0,0,0,0,0,0,0,0,0,0.0,1
com.eviware.soapui.model.tree.nodes.InternalInterfaceListener.requestRemoved,0,0,0,0,0,0,0,0,0,3.368333333333333,2
com.eviware.soapui.model.tree.SoapUITreeModel.notifyNodeInserted,0,0,0,0,0,0,0,0,0,2.7019730998567995,8
com.eviware.soapui.impl.wsdl.support.wss.crypto.MerlinCrypto.getLabel,0,0,0,0,0,0,0,0,0,0.0,3
com.eviware.soapui.impl.wsdl.panels.mockoperation.InternalInterfaceListener.operationUpdated,0,0,0,0,0,0,0,0,0,2.6566666666666667,3
com.eviware.soapui.support.dnd.AbstractSoapUIDropTarget.drop,0,0,0,0,0,0,0,0,0,1.965,11
com.eviware.soapui.impl.wsdl.mock.WsdlMockResult.setContentType,0,0,0,0,0,0,0,0,0,3.469747742166753,1
com.eviware.soapui.actions.ToolsPrefs.setFormValues,0,0,0,0,0,0,0,0,0,0.0,1
com.eviware.soapui.impl.wsdl.loadtest.assertions.LoadTestAssertionRegistry.buildAssertion,0,0,0,0,0,0,0,0,0,0.9413139315696392,9
com.eviware.soapui.impl.wsdl.panels.iface.WsdlInterfaceDesktopPanel.mouseClicked,0,0,0,0,0,0,0,0,0,2.8803381757234305,9
com.eviware.soapui.impl.wsdl.panels.loadtest.JLoadTestAssertionsTable.buildToolbar,0,0,0,0,0,0,0,0,0,3.1477018270282677,11
com.eviware.x.form.support.XFormMultiSelectList.buildToolbar,0,0,0,0,0,0,0,0,0,4.54,4
com.eviware.soapui.model.support.MockRunListenerAdapter.onMockRequest,0,0,0,0,0,0,0,0,0,3.483333333333333,0
com.eviware.soapui.support.UISupport.addTitledBorder,0,0,0,0,0,0,0,0,0,3.1799999999999997,2
com.eviware.soapui.model.propertyexpansion.PropertyExpansionImpl.getProperty,0,0,0,0,0,0,0,0,0,3.602526069273882,1
com.eviware.soapui.impl.wsdl.teststeps.InternalTestSuiteListener.addTestRunListener,0,0,0,0,0,0,0,0,0,3.46,1
com.eviware.soapui.impl.wsdl.panels.request.components.editor.views.AbstractEditorView.propertyChange,0,0,0,0,0,0,0,0,0,0.5907740556049526,3
com.eviware.soapui.model.tree.nodes.support.EmptyModelItem.setName,0,0,0,0,0,0,0,0,0,3.198900750445119,4
com.eviware.soapui.impl.wsdl.endpoint.EndpointsTableModel.isCellEditable,0,0,0,0,0,0,0,0,0,3.8175,1
com.eviware.soapui.impl.wsdl.panels.request.components.editor.inspectors.wss.WsdlMockRequestWssInspector.propertyChange,0,0,0,0,0,0,0,0,0,0.0,1
com.eviware.soapui.impl.wsdl.teststeps.WsdlTestRequestStepResult.writeTo,0,0,0,0,0,0,0,0,0,2.305415561675911,21
org.syntax.jedit.TextAreaPainter.paintSyntaxLine,0,0,0,0,0,0,0,0,0,1.8584554987876212,12
com.eviware.soapui.impl.wsdl.panels.loadtest.JStatisticsHistoryGraph.paintComponent,0,0,0,0,0,0,0,0,0,2.127599613003064,14
com.eviware.soapui.impl.wsdl.WsdlInterface.cacheDefinition,0,0,0,0,0,0,0,0,0,3.464760449621547,5
com.eviware.soapui.impl.wsdl.loadtest.WsdlLoadTest.setHistoryLimit,0,0,0,0,0,0,0,0,0,2.1443593417128595,3
org.syntax.jedit.JEditTextArea.recalculateVisibleLines,0,0,0,0,0,0,0,0,0,4.02,4
com.eviware.soapui.impl.wsdl.panels.support.XmlDocumentAdapter.getXml,0,0,0,0,0,0,0,0,0,0.0,1
com.eviware.soapui.impl.wsdl.panels.mockoperation.InternalPropertyChangeListener.propertyChange,0,0,0,0,0,0,0,0,0,1.255,4
com.eviware.soapui.support.components.PropertyDescriptor.setFormatter,0,0,0,0,0,0,0,0,0,0.0,1
