ClassAndMethodname,BAD_PRACTICE,I18N,PERFORMANCE,MALICIOUS_CODE,STYLE,MT_CORRECTNESS,CORRECTNESS,EXPERIMENTAL,SECURITY,Readability
com.eviware.soapui.support.dnd.handlers.TestCaseToTestCaseDropHandler.copyAfter,0,0,0,0,0,0,0,0,0,3.6666666666666665
com.eviware.soapui.impl.wsdl.actions.testcase.AddNewLoadTestAction.perform,0,0,0,0,0,0,0,0,0,2.8025
com.eviware.soapui.impl.wsdl.teststeps.RequestHeaderHolder.getValue,0,0,0,0,0,0,0,0,0,3.9410701383023556
com.eviware.soapui.impl.wsdl.WsdlProject.getInterfaceByName,0,0,0,0,0,0,0,0,0,1.5775000000000001
com.eviware.soapui.impl.wsdl.actions.iface.tools.soapui.LoadTestRunnerAction.buildDialog,0,0,0,0,0,0,0,0,0,2.7337817243870113
com.eviware.soapui.impl.wsdl.actions.request.ApplyOutgoingWSSToRequestAction.actionPerformed,0,0,0,0,0,0,0,0,0,1.4616127956798695
com.eviware.soapui.impl.wsdl.submit.filters.AbstractWssRequestFilter.afterRequest,0,0,0,0,0,0,0,0,0,2.228508846996286
com.eviware.soapui.impl.wsdl.teststeps.ValueTransferResult.getTransferredValuesAt,0,0,0,0,0,0,0,0,0,1.715
com.eviware.soapui.support.dnd.JTreeDragAndDropable.selectModelItem,0,0,0,0,0,0,0,0,0,4.133031491182824
com.eviware.soapui.impl.wsdl.panels.iface.InspectItem.onClose,0,0,0,0,0,0,0,0,0,3.48
com.eviware.soapui.impl.wsdl.teststeps.assertions.XQueryContainsAssertion.skippedComparison,0,0,0,0,0,0,0,0,0,0.9925
com.eviware.soapui.impl.wsdl.panels.loadtest.JStatisticsHistoryGraph.setStatistic,0,0,0,0,0,0,0,0,0,3.103689434105196
com.eviware.soapui.impl.wsdl.panels.request.components.editor.inspectors.AbstractXmlInspector.setTitle,0,0,0,0,0,0,0,0,0,2.9838872890315353
com.eviware.soapui.support.dnd.handlers.TestStepToTestStepDropHandler.moveAfter,0,0,0,0,0,0,0,0,0,3.535
com.eviware.soapui.impl.wsdl.support.XmlBeansPropertiesTestPropertyHolder.setPropertyValue,0,0,0,0,0,0,0,0,0,3.0066666666666664
com.eviware.soapui.impl.wsdl.panels.loadtest.InternalTestSuiteListener.testStepAdded,0,0,0,0,0,0,0,0,0,3.8325000000000005
com.eviware.soapui.impl.wsdl.submit.transports.http.AttachmentUtils.extractAttachmentParts,0,0,0,0,0,0,0,0,0,2.3707766852261263
com.eviware.soapui.support.dnd.handlers.RequestToMockOperationDropHandler.getMoveAfterInfo,0,0,0,0,0,0,0,0,0,3.535
com.eviware.x.impl.swing.JFormDialog.getValues,0,0,0,0,0,0,0,0,0,2.7221900574222997
com.eviware.soapui.impl.wsdl.support.wss.entries.AddEncryptionEntry.getEmbeddedKeyName,0,0,0,0,0,0,0,0,0,2.0500937207106418
com.eviware.soapui.impl.wsdl.loadtest.assertions.TestStepMaxAssertion.assertResult,0,0,0,0,0,0,0,0,0,2.8628542016621945
com.eviware.soapui.ui.desktop.InternalProjectListener.testSuiteRemoved,0,0,0,0,0,0,0,0,0,4.045
com.eviware.soapui.support.components.FileFormComponent.getValue,0,0,0,0,0,0,0,0,0,4.011747983575601
com.eviware.soapui.impl.wsdl.panels.project.OutgoingWssTableModel.getColumnName,0,0,0,0,0,0,0,0,0,4.48
com.eviware.soapui.impl.wsdl.panels.mockoperation.WsdlMockResultMessageExchange.isDiscarded,0,0,0,0,0,0,0,0,0,2.111166297734324
com.eviware.soapui.support.swing.AbstractTableMouseListener.AbstractTableMouseListener,0,0,0,0,0,0,0,0,0,1.015
com.eviware.soapui.impl.wsdl.WsdlHeaderPart.getPartElement,0,0,0,0,0,0,0,0,0,2.887097228036315
